program	x_size	y_size	time	mean	sd
wasabi	100	1024	5.85285723874	6.19261008484	0.3903861899038194
wasabi	100	1048576	34.48395479824	56.94959221074	19.580393026291098
wasabi	100	1048576	57.23918225924	56.94959221074	19.580393026291098
wasabi	100	1048576	88.29070055823999	56.94959221074	19.580393026291098
wasabi	100	1048576	86.45232699524	56.94959221074	19.580393026291098
wasabi	100	1048576	47.24839582024	56.94959221074	19.580393026291098
wasabi	100	1048576	67.99442737023999	56.94959221074	19.580393026291098
wasabi	100	1048576	64.79076721124	56.94959221074	19.580393026291098
wasabi	100	1048576	39.13280251724	56.94959221074	19.580393026291098
wasabi	100	1048576	46.77740763624	56.94959221074	19.580393026291098
wasabi	100	1048576	37.08595694124	56.94959221074	19.580393026291098
wasabi	100	128	4.486701856800001	5.731933670799999	0.5713038992471686
wasabi	100	128	5.6324849678	5.731933670799999	0.5713038992471686
wasabi	100	128	5.5119184978	5.731933670799999	0.5713038992471686
wasabi	100	128	5.7985211648	5.731933670799999	0.5713038992471686
wasabi	100	128	5.3550921328	5.731933670799999	0.5713038992471686
wasabi	100	128	6.4397905968	5.731933670799999	0.5713038992471686
wasabi	100	128	6.4715892968	5.731933670799999	0.5713038992471686
wasabi	100	128	5.7001829818	5.731933670799999	0.5713038992471686
wasabi	100	128	5.8441305288	5.731933670799999	0.5713038992471686
wasabi	100	128	6.0789246838	5.731933670799999	0.5713038992471686
wasabi	100	131072	30.71302821316	21.102240924160004	4.74167729050025
wasabi	100	131072	19.20640361616	21.102240924160004	4.74167729050025
wasabi	100	131072	22.25369910316	21.102240924160004	4.74167729050025
wasabi	100	131072	22.84606977916	21.102240924160004	4.74167729050025
wasabi	100	131072	17.58722625816	21.102240924160004	4.74167729050025
wasabi	100	131072	17.66618867716	21.102240924160004	4.74167729050025
wasabi	100	131072	17.65185431116	21.102240924160004	4.74167729050025
wasabi	100	131072	18.08116331316	21.102240924160004	4.74167729050025
wasabi	100	131072	17.36664969216	21.102240924160004	4.74167729050025
wasabi	100	131072	27.65012627816	21.102240924160004	4.74167729050025
wasabi	100	16384	13.64739567388	10.641457114480001	1.9140516868750879
wasabi	100	16384	9.87628629988	10.641457114480001	1.9140516868750879
wasabi	100	16384	12.42875922188	10.641457114480001	1.9140516868750879
wasabi	100	16384	8.129734305880001	10.641457114480001	1.9140516868750879
wasabi	100	16384	11.457360495880001	10.641457114480001	1.9140516868750879
wasabi	100	16384	10.93206979988	10.641457114480001	1.9140516868750879
wasabi	100	16384	8.201314701880001	10.641457114480001	1.9140516868750879
wasabi	100	16384	8.54517766488	10.641457114480001	1.9140516868750879
wasabi	100	16384	10.92062992388	10.641457114480001	1.9140516868750879
wasabi	100	16384	12.275843056880001	10.641457114480001	1.9140516868750879
wasabi	100	2048	7.92283775088	6.78886702348	0.780600731425554
wasabi	100	2048	6.16419492388	6.78886702348	0.780600731425554
wasabi	100	2048	7.16751069088	6.78886702348	0.780600731425554
wasabi	100	2048	5.72096065088	6.78886702348	0.780600731425554
wasabi	100	2048	6.30875330388	6.78886702348	0.780600731425554
wasabi	100	2048	8.18189095188	6.78886702348	0.780600731425554
wasabi	100	2048	6.92552038488	6.78886702348	0.780600731425554
wasabi	100	2048	6.71886965088	6.78886702348	0.780600731425554
wasabi	100	2048	6.45927005688	6.78886702348	0.780600731425554
wasabi	100	2048	6.31886186988	6.78886702348	0.780600731425554
wasabi	100	256	5.74320122418	6.09303277738	0.40960288904325604
wasabi	100	256	6.38877042418	6.09303277738	0.40960288904325604
wasabi	100	256	5.802829250179999	6.09303277738	0.40960288904325604
wasabi	100	256	6.46626000818	6.09303277738	0.40960288904325604
wasabi	100	256	5.83081790118	6.09303277738	0.40960288904325604
wasabi	100	256	6.514721349179999	6.09303277738	0.40960288904325604
wasabi	100	256	6.19929668218	6.09303277738	0.40960288904325604
wasabi	100	256	5.54209872418	6.09303277738	0.40960288904325604
wasabi	100	256	5.73005681218	6.09303277738	0.40960288904325604
wasabi	100	256	6.71227539818	6.09303277738	0.40960288904325604
wasabi	100	262144	33.95284297858	26.633485448679995	5.955422798674447
wasabi	100	262144	23.459957946579998	26.633485448679995	5.955422798674447
wasabi	100	262144	26.20045809458	26.633485448679995	5.955422798674447
wasabi	100	262144	19.49656664258	26.633485448679995	5.955422798674447
wasabi	100	262144	25.28059115858	26.633485448679995	5.955422798674447
wasabi	100	262144	37.33034023058	26.633485448679995	5.955422798674447
wasabi	100	262144	24.00118106958	26.633485448679995	5.955422798674447
wasabi	100	262144	32.36849253658	26.633485448679995	5.955422798674447
wasabi	100	262144	20.16509457258	26.633485448679995	5.955422798674447
wasabi	100	262144	24.07932925658	26.633485448679995	5.955422798674447
wasabi	100	32768	15.56533558524	13.777695578940001	3.895164319289358
wasabi	100	32768	16.80431402024	13.777695578940001	3.895164319289358
wasabi	100	32768	18.11075026524	13.777695578940001	3.895164319289358
wasabi	100	32768	10.56672193124	13.777695578940001	3.895164319289358
wasabi	100	32768	16.41822202524	13.777695578940001	3.895164319289358
wasabi	100	32768	9.37062707524	13.777695578940001	3.895164319289358
wasabi	100	32768	10.91293928724	13.777695578940001	3.895164319289358
wasabi	100	32768	16.08787585124	13.777695578940001	3.895164319289358
wasabi	100	32768	16.90139544424	13.777695578940001	3.895164319289358
wasabi	100	32768	7.03877430424	13.777695578940001	3.895164319289358
wasabi	100	4096	6.356373757399999	7.2423787647	1.019760334934392
wasabi	100	4096	6.3801540844	7.2423787647	1.019760334934392
wasabi	100	4096	5.8471650114	7.2423787647	1.019760334934392
wasabi	100	4096	6.0317256424	7.2423787647	1.019760334934392
wasabi	100	4096	7.719534039399999	7.2423787647	1.019760334934392
wasabi	100	4096	7.7769196553999995	7.2423787647	1.019760334934392
wasabi	100	4096	7.696495693399999	7.2423787647	1.019760334934392
wasabi	100	4096	8.8834895464	7.2423787647	1.019760334934392
wasabi	100	4096	7.5284270844	7.2423787647	1.019760334934392
wasabi	100	4096	8.2035031324	7.2423787647	1.019760334934392
wasabi	100	512	6.6403987428399995	6.262630871840001	0.34906008060499666
wasabi	100	512	5.8594938578399995	6.262630871840001	0.34906008060499666
wasabi	100	512	6.39790421784	6.262630871840001	0.34906008060499666
wasabi	100	512	6.95623509284	6.262630871840001	0.34906008060499666
wasabi	100	512	6.07044629584	6.262630871840001	0.34906008060499666
wasabi	100	512	5.98861952484	6.262630871840001	0.34906008060499666
wasabi	100	512	6.03430742784	6.262630871840001	0.34906008060499666
wasabi	100	512	5.9823280388399995	6.262630871840001	0.34906008060499666
wasabi	100	512	6.21679604684	6.262630871840001	0.34906008060499666
wasabi	100	512	6.47977947284	6.262630871840001	0.34906008060499666
wasabi	100	524288	23.84816743948	32.93441615528	12.796738412019549
wasabi	100	524288	28.26919619348	32.93441615528	12.796738412019549
wasabi	100	524288	25.64130246048	32.93441615528	12.796738412019549
wasabi	100	524288	28.68167743948	32.93441615528	12.796738412019549
wasabi	100	524288	23.77992575648	32.93441615528	12.796738412019549
wasabi	100	524288	30.46962127448	32.93441615528	12.796738412019549
wasabi	100	524288	36.105752133479996	32.93441615528	12.796738412019549
wasabi	100	524288	25.12811131848	32.93441615528	12.796738412019549
wasabi	100	524288	42.00407798648	32.93441615528	12.796738412019549
wasabi	100	524288	65.41632955048	32.93441615528	12.796738412019549
wasabi	100	65536	20.64253889734	13.94619812544	4.668817570034537
wasabi	100	65536	10.04551588434	13.94619812544	4.668817570034537
wasabi	100	65536	9.46686600034	13.94619812544	4.668817570034537
wasabi	100	65536	9.66203052234	13.94619812544	4.668817570034537
wasabi	100	65536	19.40138460334	13.94619812544	4.668817570034537
wasabi	100	65536	15.230361221339999	13.94619812544	4.668817570034537
wasabi	100	65536	9.84595407934	13.94619812544	4.668817570034537
wasabi	100	65536	15.76433574134	13.94619812544	4.668817570034537
wasabi	100	65536	19.44697891234	13.94619812544	4.668817570034537
wasabi	100	65536	9.95601539234	13.94619812544	4.668817570034537
wasabi	100	8192	9.826208578820001	8.20412558512	2.3320786197826617
wasabi	100	8192	5.29116644182	8.20412558512	2.3320786197826617
wasabi	100	8192	6.59993057882	8.20412558512	2.3320786197826617
wasabi	100	8192	11.314858455820001	8.20412558512	2.3320786197826617
wasabi	100	8192	10.519869745820001	8.20412558512	2.3320786197826617
wasabi	100	8192	9.616262113820001	8.20412558512	2.3320786197826617
wasabi	100	8192	6.92012064582	8.20412558512	2.3320786197826617
wasabi	100	8192	6.70506539182	8.20412558512	2.3320786197826617
wasabi	100	8192	10.236809344820001	8.20412558512	2.3320786197826617
wasabi	100	8192	5.01096455382	8.20412558512	2.3320786197826617
