program	x_size	y_size	time	mean	sd
wasabi	1024	100	6.40192243778	5.923867058280001	0.4465015098656707
wasabi	1024	100	5.00647337778	5.923867058280001	0.4465015098656707
wasabi	1024	100	5.41557318278	5.923867058280001	0.4465015098656707
wasabi	1024	100	5.90454946078	5.923867058280001	0.4465015098656707
wasabi	1024	100	6.01590835478	5.923867058280001	0.4465015098656707
wasabi	1024	100	6.21940626378	5.923867058280001	0.4465015098656707
wasabi	1024	100	5.94374334878	5.923867058280001	0.4465015098656707
wasabi	1024	100	6.43234836278	5.923867058280001	0.4465015098656707
wasabi	1024	100	6.18317197578	5.923867058280001	0.4465015098656707
wasabi	1048576	100	83.49033149556	84.62443282986001	20.479674181132008
wasabi	1048576	100	115.15142529356001	84.62443282986001	20.479674181132008
wasabi	1048576	100	87.56133873256	84.62443282986001	20.479674181132008
wasabi	1048576	100	78.63531278256	84.62443282986001	20.479674181132008
wasabi	1048576	100	77.68706522756	84.62443282986001	20.479674181132008
wasabi	1048576	100	64.10001805656	84.62443282986001	20.479674181132008
wasabi	1048576	100	61.48513187756	84.62443282986001	20.479674181132008
wasabi	1048576	100	74.63125211656	84.62443282986001	20.479674181132008
wasabi	1048576	100	78.23791770456	84.62443282986001	20.479674181132008
wasabi	128	100	5.4771500688799994	5.596468099979999	0.3350420788551683
wasabi	128	100	5.77142605488	5.596468099979999	0.3350420788551683
wasabi	128	100	5.75717060688	5.596468099979999	0.3350420788551683
wasabi	128	100	6.06712726488	5.596468099979999	0.3350420788551683
wasabi	128	100	5.31848551688	5.596468099979999	0.3350420788551683
wasabi	128	100	5.32405206488	5.596468099979999	0.3350420788551683
wasabi	128	100	4.98833635188	5.596468099979999	0.3350420788551683
wasabi	128	100	5.46879302288	5.596468099979999	0.3350420788551683
wasabi	128	100	5.91790738888	5.596468099979999	0.3350420788551683
wasabi	128	100	5.87423265888	5.596468099979999	0.3350420788551683
wasabi	131072	100	32.64275122074	21.46245477354	7.25880217074201
wasabi	131072	100	25.14652674874	21.46245477354	7.25880217074201
wasabi	131072	100	25.044172355740002	21.46245477354	7.25880217074201
wasabi	131072	100	12.17914128774	21.46245477354	7.25880217074201
wasabi	131072	100	13.32411694374	21.46245477354	7.25880217074201
wasabi	131072	100	14.91470064974	21.46245477354	7.25880217074201
wasabi	131072	100	24.612891854740003	21.46245477354	7.25880217074201
wasabi	131072	100	26.21111465174	21.46245477354	7.25880217074201
wasabi	131072	100	27.065333454740003	21.46245477354	7.25880217074201
wasabi	131072	100	13.48379856774	21.46245477354	7.25880217074201
wasabi	16384	100	7.85672936766	11.298181473260001	3.2479026479352924
wasabi	16384	100	14.88728006866	11.298181473260001	3.2479026479352924
wasabi	16384	100	13.18286142866	11.298181473260001	3.2479026479352924
wasabi	16384	100	13.99305115766	11.298181473260001	3.2479026479352924
wasabi	16384	100	8.04493982166	11.298181473260001	3.2479026479352924
wasabi	16384	100	13.87552608466	11.298181473260001	3.2479026479352924
wasabi	16384	100	8.37747234266	11.298181473260001	3.2479026479352924
wasabi	16384	100	15.33821196066	11.298181473260001	3.2479026479352924
wasabi	16384	100	7.30682191466	11.298181473260001	3.2479026479352924
wasabi	16384	100	10.11892058566	11.298181473260001	3.2479026479352924
wasabi	2048	100	6.1947976853	6.5212042888	0.7835493462158375
wasabi	2048	100	7.0996711983	6.5212042888	0.7835493462158375
wasabi	2048	100	7.1816314933	6.5212042888	0.7835493462158375
wasabi	2048	100	6.7193095173	6.5212042888	0.7835493462158375
wasabi	2048	100	6.2455689393	6.5212042888	0.7835493462158375
wasabi	2048	100	4.9883652373	6.5212042888	0.7835493462158375
wasabi	2048	100	6.1912474773	6.5212042888	0.7835493462158375
wasabi	2048	100	5.7925666413000005	6.5212042888	0.7835493462158375
wasabi	2048	100	7.421939983300001	6.5212042888	0.7835493462158375
wasabi	2048	100	7.3769447153000005	6.5212042888	0.7835493462158375
wasabi	256	100	4.52905313872	5.81504160042	0.7312256569200053
wasabi	256	100	6.45442182572	5.81504160042	0.7312256569200053
wasabi	256	100	5.74731952472	5.81504160042	0.7312256569200053
wasabi	256	100	5.72261137672	5.81504160042	0.7312256569200053
wasabi	256	100	5.85900393872	5.81504160042	0.7312256569200053
wasabi	256	100	4.72355248272	5.81504160042	0.7312256569200053
wasabi	256	100	5.86156588572	5.81504160042	0.7312256569200053
wasabi	256	100	6.52199364772	5.81504160042	0.7312256569200053
wasabi	256	100	5.89886573072	5.81504160042	0.7312256569200053
wasabi	256	100	6.83202845272	5.81504160042	0.7312256569200053
wasabi	262144	100	31.5439841719	29.98589352260001	6.558229360461324
wasabi	262144	100	35.3611962649	29.98589352260001	6.558229360461324
wasabi	262144	100	32.908026128900005	29.98589352260001	6.558229360461324
wasabi	262144	100	22.7576529289	29.98589352260001	6.558229360461324
wasabi	262144	100	19.763243712900003	29.98589352260001	6.558229360461324
wasabi	262144	100	35.2350988979	29.98589352260001	6.558229360461324
wasabi	262144	100	35.9444960089	29.98589352260001	6.558229360461324
wasabi	262144	100	19.8026115559	29.98589352260001	6.558229360461324
wasabi	262144	100	34.304909225900005	29.98589352260001	6.558229360461324
wasabi	262144	100	32.2377163299	29.98589352260001	6.558229360461324
wasabi	32768	100	6.8127053012	13.1116155815	5.67890130261965
wasabi	32768	100	19.8682247402	13.1116155815	5.67890130261965
wasabi	32768	100	18.8250814252	13.1116155815	5.67890130261965
wasabi	32768	100	18.819189471199998	13.1116155815	5.67890130261965
wasabi	32768	100	8.1507846352	13.1116155815	5.67890130261965
wasabi	32768	100	16.789977358199998	13.1116155815	5.67890130261965
wasabi	32768	100	8.3145246792	13.1116155815	5.67890130261965
wasabi	32768	100	7.332099589199999	13.1116155815	5.67890130261965
wasabi	32768	100	17.8528832212	13.1116155815	5.67890130261965
wasabi	32768	100	8.350685394200001	13.1116155815	5.67890130261965
wasabi	4096	100	5.8563336251	8.0732828717	1.2416785646285664
wasabi	4096	100	9.1635801261	8.0732828717	1.2416785646285664
wasabi	4096	100	6.875995892100001	8.0732828717	1.2416785646285664
wasabi	4096	100	7.9276603381	8.0732828717	1.2416785646285664
wasabi	4096	100	9.7549996221	8.0732828717	1.2416785646285664
wasabi	4096	100	8.0532906991	8.0732828717	1.2416785646285664
wasabi	4096	100	9.6454190731	8.0732828717	1.2416785646285664
wasabi	4096	100	8.4052763071	8.0732828717	1.2416785646285664
wasabi	4096	100	7.1338277021000005	8.0732828717	1.2416785646285664
wasabi	4096	100	7.9164453321	8.0732828717	1.2416785646285664
wasabi	512	100	6.04462526176	5.95272770376	0.3349637226781777
wasabi	512	100	5.83236082176	5.95272770376	0.3349637226781777
wasabi	512	100	5.88931385376	5.95272770376	0.3349637226781777
wasabi	512	100	6.1374506567600005	5.95272770376	0.3349637226781777
wasabi	512	100	5.84300351176	5.95272770376	0.3349637226781777
wasabi	512	100	5.84658000676	5.95272770376	0.3349637226781777
wasabi	512	100	6.67288984276	5.95272770376	0.3349637226781777
wasabi	512	100	5.60641248676	5.95272770376	0.3349637226781777
wasabi	512	100	6.18467203176	5.95272770376	0.3349637226781777
wasabi	512	100	5.46996856376	5.95272770376	0.3349637226781777
wasabi	524288	100	32.046603057759995	44.24664422786	11.801453461637541
wasabi	524288	100	58.22064367376	44.24664422786	11.801453461637541
wasabi	524288	100	33.71343894076	44.24664422786	11.801453461637541
wasabi	524288	100	56.84062089276	44.24664422786	11.801453461637541
wasabi	524288	100	36.331503665759996	44.24664422786	11.801453461637541
wasabi	524288	100	56.12648920476	44.24664422786	11.801453461637541
wasabi	524288	100	45.68459035976	44.24664422786	11.801453461637541
wasabi	524288	100	32.03845979976	44.24664422786	11.801453461637541
wasabi	524288	100	57.57472225476	44.24664422786	11.801453461637541
wasabi	524288	100	33.889370428759996	44.24664422786	11.801453461637541
wasabi	65536	100	20.64559359162	13.74332966882	5.333976405865491
wasabi	65536	100	9.21848218262	13.74332966882	5.333976405865491
wasabi	65536	100	9.73095810062	13.74332966882	5.333976405865491
wasabi	65536	100	9.99962416062	13.74332966882	5.333976405865491
wasabi	65536	100	8.57664758462	13.74332966882	5.333976405865491
wasabi	65536	100	19.43287119962	13.74332966882	5.333976405865491
wasabi	65536	100	19.94925170862	13.74332966882	5.333976405865491
wasabi	65536	100	10.484907749620001	13.74332966882	5.333976405865491
wasabi	65536	100	9.80796513362	13.74332966882	5.333976405865491
wasabi	65536	100	19.586995276619998	13.74332966882	5.333976405865491
wasabi	8192	100	6.3862519309	7.724026179100001	1.9195943740868813
wasabi	8192	100	7.2375408899	7.724026179100001	1.9195943740868813
wasabi	8192	100	6.4997022139	7.724026179100001	1.9195943740868813
wasabi	8192	100	6.6023862059	7.724026179100001	1.9195943740868813
wasabi	8192	100	10.2840154799	7.724026179100001	1.9195943740868813
wasabi	8192	100	6.5702349569	7.724026179100001	1.9195943740868813
wasabi	8192	100	10.305771851900001	7.724026179100001	1.9195943740868813
wasabi	8192	100	6.6949853379	7.724026179100001	1.9195943740868813
wasabi	8192	100	10.7829970659	7.724026179100001	1.9195943740868813
wasabi	8192	100	5.8763758579	7.724026179100001	1.9195943740868813
